CustomerKey;FirstName;LastName;FullName;BirthDate;Gender;Children;Education;DateFirstPurchase;CommuteDistance;CustomerCity
19954;Jose;Carlson;Jose Carlson;1980-01-31;Male;0;Bachelors;2024-02-07;10+ Miles;Geelong
19955;Jake;Gao;Jake Gao;1984-05-08;Male;0;Bachelors;2024-06-22;10+ Miles;Geelong
20153;Diane;Sanz;Diane Sanz;1984-11-21;Female;0;Partial College;2024-07-30;0-1 Miles;Geelong
20245;Darren;Malhotra;Darren Malhotra;1972-02-06;Male;0;Graduate Degree;2022-10-01;2-5 Miles;Geelong
21202;Theresa;Torres;Theresa Torres;1971-09-22;Female;0;Graduate Degree;2023-01-27;2-5 Miles;Geelong
21219;Candice;Zhu;Candice Zhu;1968-08-06;Female;0;Bachelors;2023-02-21;5-10 Miles;Geelong
21254;Tonya;Black;Tonya Black;1945-06-08;Female;2;Partial College;2024-02-11;5-10 Miles;Geelong
21896;Roy;Subram;Roy Subram;1976-01-23;Male;0;High School;2024-06-06;10+ Miles;Geelong
21952;Latasha;Vazquez;Latasha Vazquez;1974-01-03;Female;5;Bachelors;2024-05-28;10+ Miles;Geelong
21999;Julia;Barnes;Julia Barnes;1969-05-09;Female;2;Bachelors;2023-04-22;2-5 Miles;Geelong
22020;Jaime;Shan;Jaime Shan;1943-10-16;Male;2;Bachelors;2024-09-26;5-10 Miles;Geelong
22199;David;Lee;David Lee;1961-12-06;Male;2;High School;2023-04-17;1-2 Miles;Geelong
22214;Sabrina;Ruiz;Sabrina Ruiz;1970-01-01;Female;4;Bachelors;2024-09-29;2-5 Miles;Geelong
22859;Arianna;Sanders;Arianna Sanders;1977-01-20;Female;0;Bachelors;2024-07-15;10+ Miles;Geelong
22936;Jill;Diaz;Jill Diaz;1967-01-29;Female;1;Partial College;2023-06-12;0-1 Miles;Geelong
22952;Luke;Baker;Luke Baker;1968-11-05;Male;0;Bachelors;2024-02-23;0-1 Miles;Geelong
23325;Tiffany;Zimmerman;Tiffany Zimmerman;1956-08-21;Female;2;Partial High School;2023-07-25;5-10 Miles;Geelong
23330;Julian;Washington;Julian Washington;1959-05-02;Male;2;Partial College;2024-06-15;1-2 Miles;Geelong
23437;Briana;Munoz;Briana Munoz;1971-04-25;Female;0;Bachelors;2024-10-12;5-10 Miles;Geelong
23542;Justin;Martin;Justin Martin;1972-03-06;Male;1;Partial College;2023-08-18;0-1 Miles;Geelong
23664;Sandra;Guo;Sandra Guo;1981-11-30;Female;0;High School;2023-09-13;10+ Miles;Geelong
24269;Todd;Lu;Todd Lu;1956-03-01;Male;2;Partial High School;2024-09-13;1-2 Miles;Geelong
24600;Lisa;Li;Lisa Li;1984-01-21;Female;0;Bachelors;2024-09-30;10+ Miles;Geelong
24601;Natasha;Munoz;Natasha Munoz;1984-03-14;Female;0;Bachelors;2023-12-03;10+ Miles;Geelong
24609;Jenny;Zhang;Jenny Zhang;1977-10-08;Female;0;Partial High School;2023-02-14;10+ Miles;Geelong
24912;Krystal;Li;Krystal Li;1978-05-27;Female;0;High School;2023-06-06;10+ Miles;Geelong
25218;Christy;Sun;Christy Sun;1973-02-15;Female;2;Bachelors;2023-11-11;0-1 Miles;Geelong
25944;Ronald;Perez;Ronald Perez;1958-04-17;Male;2;Partial High School;2022-12-10;5-10 Miles;Geelong
25947;Sam;Wilson;Sam Wilson;1960-04-11;Male;3;Partial High School;2022-12-08;5-10 Miles;Geelong
26020;Barry;Lopez;Barry Lopez;1980-04-16;Male;1;Graduate Degree;2023-01-08;0-1 Miles;Geelong
26142;Micheal;Dominguez;Micheal Dominguez;1966-06-25;Male;1;Partial College;2023-03-25;5-10 Miles;Geelong
26591;Aimee;Chen;Aimee Chen;1969-08-01;Female;1;Bachelors;2023-07-18;2-5 Miles;Geelong
26670;Jerry;Johnsen;Jerry Johnsen;1973-04-04;Male;5;Bachelors;2024-06-05;10+ Miles;Geelong
26742;James;Collins;James Collins;1932-09-05;Male;3;Partial College;2024-10-02;5-10 Miles;Geelong
26771;Eric;Shan;Eric Shan;1965-11-30;Male;5;Partial College;2024-03-15;10+ Miles;Geelong
26774;Arianna;Ross;Arianna Ross;1979-09-06;Female;1;Partial College;2023-09-15;5-10 Miles;Geelong
27344;Hector;Sanz;Hector Sanz;1980-03-15;Male;0;Bachelors;2024-05-21;10+ Miles;Geelong
27357;Victor;Gutierrez;Victor Gutierrez;1983-09-07;Male;0;Bachelors;2024-09-16;10+ Miles;Geelong
27362;Alex;Cooper;Alex Cooper;1977-10-20;Male;0;Partial College;2023-11-27;10+ Miles;Geelong
27371;Carolyn;Srini;Carolyn Srini;1977-04-24;Female;0;Partial High School;2023-11-01;10+ Miles;Geelong
27700;Barry;Arun;Barry Arun;1936-01-08;Male;3;Graduate Degree;2024-05-11;0-1 Miles;Geelong
27743;Stefanie;Garcia;Stefanie Garcia;1952-07-24;Female;2;Bachelors;2024-12-09;5-10 Miles;Geelong
27987;Wyatt;Jenkins;Wyatt Jenkins;1975-12-17;Male;0;High School;2024-12-04;10+ Miles;Geelong
28107;Tara;Simpson;Tara Simpson;1955-09-22;Female;2;Partial High School;2024-02-14;5-10 Miles;Geelong
28108;Roger;Yang;Roger Yang;1955-11-17;Male;2;Partial High School;2024-03-07;5-10 Miles;Geelong
28109;Leonard;Tang;Leonard Tang;1955-09-03;Male;2;Partial High School;2024-03-12;1-2 Miles;Geelong
28535;Leslie;Ferrier;Leslie Ferrier;1979-01-06;Female;0;Bachelors;2024-02-05;5-10 Miles;Geelong
29067;Russell;Chander;Russell Chander;1957-05-06;Male;2;Bachelors;2024-08-07;5-10 Miles;Geelong
29292;Diana;Dominguez;Diana Dominguez;1978-01-03;Female;2;Bachelors;2024-04-07;0-1 Miles;Geelong
29302;Carolyn;Fernandez;Carolyn Fernandez;1969-07-18;Female;0;Bachelors;2024-05-06;5-10 Miles;Geelong
11041;Amanda;Carter;Amanda Carter;1983-04-15;Female;0;Partial College;2024-01-14;1-2 Miles;Glendale
11043;Nathan;Simmons;Nathan Simmons;1981-08-23;Male;0;Partial College;2024-05-08;5-10 Miles;Glendale
11138;Lauren;Davis;Lauren Davis;1984-03-14;Female;0;High School;2024-09-19;0-1 Miles;Glendale
11208;Maria;Reed;Maria Reed;1953-08-03;Female;2;Bachelors;2024-03-04;10+ Miles;Glendale
11320;Morgan;Hill;Morgan Hill;1942-12-24;Female;4;Graduate Degree;2024-06-15;5-10 Miles;Glendale
11324;Zachary;Anderson;Zachary Anderson;1944-11-10;Male;5;Bachelors;2022-09-26;1-2 Miles;Glendale
11528;Joan;Washington;Joan Washington;1968-08-15;Female;1;Partial College;2022-09-12;1-2 Miles;Glendale
11650;Caleb;Hayes;Caleb Hayes;1975-01-23;Male;1;Graduate Degree;2024-02-15;0-1 Miles;Glendale
11686;Luke;Edwards;Luke Edwards;1976-04-09;Male;0;Bachelors;2024-03-08;2-5 Miles;Glendale
11866;Lucas;Scott;Lucas Scott;1966-12-30;Male;1;Partial College;2024-02-18;0-1 Miles;Glendale
11872;Faith;Patterson;Faith Patterson;1978-07-17;Female;0;Graduate Degree;2022-10-21;0-1 Miles;Glendale
11954;Joseph;Garcia;Joseph Garcia;1981-02-13;Male;0;Partial College;2022-11-01;5-10 Miles;Glendale
11955;Gabriel;Green;Gabriel Green;1980-10-02;Male;0;Partial College;2022-10-29;5-10 Miles;Glendale
12170;Sara;Reed;Sara Reed;1972-01-04;Female;1;Bachelors;2022-11-23;2-5 Miles;Glendale
12432;Nathan;Clark;Nathan Clark;1961-01-21;Male;1;Partial College;2024-10-26;1-2 Miles;Glendale
12899;Ana;Ross;Ana Ross;1976-01-08;Female;1;Bachelors;2024-12-17;2-5 Miles;Glendale
12948;Adam;Kumar;Adam Kumar;1975-09-29;Male;5;Bachelors;2024-02-14;2-5 Miles;Glendale
13313;Megan;Stone;Megan Stone;1971-09-07;Female;1;High School;2024-03-13;2-5 Miles;Glendale
13452;Kaitlyn;Evans;Kaitlyn Evans;1966-09-10;Female;1;Bachelors;2023-03-30;0-1 Miles;Glendale
13915;Allison;King;Allison King;1975-10-18;Female;4;Bachelors;2023-11-17;2-5 Miles;Glendale
13919;Grace;Smith;Grace Smith;1929-10-21;Female;1;Bachelors;2025-01-04;0-1 Miles;Glendale
14246;Devin;Garcia;Devin Garcia;1953-03-03;Male;5;Bachelors;2024-03-02;5-10 Miles;Glendale
14386;Marissa;Wood;Marissa Wood;1952-01-17;Female;5;Bachelors;2023-10-10;10+ Miles;Glendale
14489;Jason;Wang;Jason Wang;1964-06-10;Male;3;Graduate Degree;2024-10-27;5-10 Miles;Glendale
14595;Andrea;Ward;Andrea Ward;1977-04-06;Female;0;Graduate Degree;2024-10-30;0-1 Miles;Glendale
14758;Victoria;Long;Victoria Long;1969-05-22;Female;4;Graduate Degree;2024-05-04;1-2 Miles;Glendale
15365;Victoria;Gray;Victoria Gray;1976-10-20;Female;3;Bachelors;2023-05-21;2-5 Miles;Glendale
15408;Olivia;Thompson;Olivia Thompson;1959-04-25;Female;3;Graduate Degree;2024-08-31;5-10 Miles;Glendale
15537;Destiny;Peterson;Destiny Peterson;1968-07-22;Female;3;Graduate Degree;2023-08-05;2-5 Miles;Glendale
15544;Thomas;Brown;Thomas Brown;1968-06-12;Male;1;Partial College;2024-04-28;2-5 Miles;Glendale
15568;Aaron;Hayes;Aaron Hayes;1963-07-11;Male;1;Partial College;2023-09-25;2-5 Miles;Glendale
16114;Gavin;Ross;Gavin Ross;1968-09-10;Male;4;Bachelors;2024-10-17;2-5 Miles;Glendale
16648;Rachel;Coleman;Rachel Coleman;1947-12-24;Female;2;Bachelors;2024-12-10;5-10 Miles;Glendale
16833;Richard;Cooper;Richard Cooper;1938-02-21;Male;3;Graduate Degree;2024-10-28;2-5 Miles;Glendale
17142;Seth;Flores;Seth Flores;1952-10-15;Male;5;Bachelors;2024-05-26;10+ Miles;Glendale
17146;Juan;Cook;Juan Cook;1953-08-12;Male;2;Bachelors;2024-11-05;10+ Miles;Glendale
17395;Katherine;Ramirez;Katherine Ramirez;1975-08-15;Female;2;Graduate Degree;2024-08-25;1-2 Miles;Glendale
17427;Adam;Russell;Adam Russell;1973-09-14;Male;1;Partial College;2024-11-24;5-10 Miles;Glendale
17441;Natalie;Turner;Natalie Turner;1960-05-11;Female;2;Partial High School;2024-11-16;5-10 Miles;Glendale
17489;Jack;Evans;Jack Evans;1983-05-21;Male;0;Partial College;2024-05-29;1-2 Miles;Glendale
17577;Justin;Lee;Justin Lee;1974-11-29;Male;1;Graduate Degree;2024-07-15;2-5 Miles;Glendale
18099;Marcus;Edwards;Marcus Edwards;1961-05-06;Male;2;Partial College;2024-06-10;2-5 Miles;Glendale
18761;Luis;Wright;Luis Wright;1984-04-04;Male;0;Partial High School;2024-08-23;5-10 Miles;Glendale
18771;Robert;Green;Robert Green;1981-07-02;Male;0;Partial College;2024-10-22;5-10 Miles;Glendale
18798;Andrea;Allen;Andrea Allen;1983-12-11;Female;0;Partial College;2024-10-31;5-10 Miles;Glendale
19121;Kaitlyn;Blue;Kaitlyn Blue;1977-05-11;Female;3;Graduate Degree;2024-04-03;2-5 Miles;Glendale
19395;Austin;Zhang;Austin Zhang;1965-11-29;Male;4;High School;2024-02-24;2-5 Miles;Glendale
19633;Destiny;Gray;Destiny Gray;1982-02-21;Female;0;High School;2024-06-15;5-10 Miles;Glendale
19888;Carson;Washington;Carson Washington;1956-07-02;Male;2;Partial College;2024-07-24;10+ Miles;Glendale
20027;Danielle;Murphy;Danielle Murphy;1970-06-16;Female;5;Bachelors;2024-11-02;10+ Miles;Glendale
20534;Dalton;Lopez;Dalton Lopez;1966-09-06;Male;2;Partial College;2024-09-18;2-5 Miles;Glendale
20705;Kevin;Roberts;Kevin Roberts;1974-03-02;Male;0;Bachelors;2024-04-01;0-1 Miles;Glendale
20786;Marcus;Perez;Marcus Perez;1978-05-20;Male;0;Graduate Degree;2024-10-17;0-1 Miles;Glendale
20789;Miguel;Williams;Miguel Williams;1979-01-12;Male;1;Graduate Degree;2024-04-12;0-1 Miles;Glendale
21152;Amanda;Hill;Amanda Hill;1973-01-05;Female;0;Graduate Degree;2024-09-01;0-1 Miles;Glendale
21244;Allison;Torres;Allison Torres;1983-08-16;Female;0;High School;2024-06-04;5-10 Miles;Glendale
21472;Patrick;Ward;Patrick Ward;1953-05-18;Male;2;Partial College;2024-03-05;2-5 Miles;Glendale
21748;Wyatt;Harris;Wyatt Harris;1979-04-20;Male;1;Bachelors;2024-03-04;0-1 Miles;Glendale
21902;Natalie;James;Natalie James;1981-03-16;Female;2;Graduate Degree;2024-11-02;1-2 Miles;Glendale
21930;Marissa;Perry;Marissa Perry;1984-01-20;Female;0;Graduate Degree;2024-12-12;2-5 Miles;Glendale
21934;Jennifer;Cox;Jennifer Cox;1964-12-07;Female;4;Bachelors;2024-08-19;0-1 Miles;Glendale
22078;William;Martin;William Martin;1973-07-04;Male;1;Partial College;2024-04-28;5-10 Miles;Glendale
22088;Hannah;Diaz;Hannah Diaz;1966-07-19;Female;1;Bachelors;2024-04-14;0-1 Miles;Glendale
22165;Aaron;Perez;Aaron Perez;1982-05-01;Male;0;Partial College;2024-05-18;1-2 Miles;Glendale
22231;Grace;Brooks;Grace Brooks;1961-10-20;Female;3;Partial College;2024-05-30;5-10 Miles;Glendale
22237;Angel;Morris;Angel Morris;1975-10-03;Male;1;Bachelors;2024-07-27;0-1 Miles;Glendale
22258;Jessica;Reed;Jessica Reed;1975-10-18;Female;4;Graduate Degree;2024-06-16;0-1 Miles;Glendale
22270;Antonio;Gonzales;Antonio Gonzales;1974-10-13;Male;2;Graduate Degree;2024-06-07;0-1 Miles;Glendale
22294;Rachel;Brown;Rachel Brown;1974-04-09;Female;0;Bachelors;2024-06-22;2-5 Miles;Glendale
22356;Charles;Ward;Charles Ward;1962-08-26;Male;2;High School;2025-01-26;1-2 Miles;Glendale
22747;Brianna;Martinez;Brianna Martinez;1950-09-07;Female;5;Bachelors;2024-04-15;10+ Miles;Glendale
22875;Robert;Russell;Robert Russell;1966-09-13;Male;4;High School;2024-04-13;2-5 Miles;Glendale
23026;Jessica;Rogers;Jessica Rogers;1973-08-08;Female;1;Partial College;2024-08-20;5-10 Miles;Glendale
23110;Mackenzie;Gonzalez;Mackenzie Gonzalez;1981-03-25;Female;0;Partial College;2024-05-26;1-2 Miles;Glendale
23304;Jordan;Simmons;Jordan Simmons;1984-09-15;Male;0;Partial College;2024-09-29;5-10 Miles;Glendale
23463;Sean;Hill;Sean Hill;1976-04-11;Male;3;Bachelors;2024-10-05;1-2 Miles;Glendale
23722;Andrea;Perez;Andrea Perez;1954-10-11;Female;2;Partial College;2024-03-19;10+ Miles;Glendale
23825;Katherine;Coleman;Katherine Coleman;1978-08-19;Female;1;Graduate Degree;2024-10-17;0-1 Miles;Glendale
24292;Mackenzie;Brooks;Mackenzie Brooks;1979-09-03;Female;0;High School;2024-02-13;5-10 Miles;Glendale
24738;Hannah;Davis;Hannah Davis;1965-09-13;Female;1;Partial College;2024-08-05;1-2 Miles;Glendale
24811;Trinity;Ramirez;Trinity Ramirez;1973-01-08;Female;2;Bachelors;2024-10-01;0-1 Miles;Glendale
24829;Ethan;Patterson;Ethan Patterson;1970-08-24;Male;0;Graduate Degree;2024-02-08;0-1 Miles;Glendale
25369;Evan;Cox;Evan Cox;1970-04-03;Male;2;Partial College;2024-09-06;0-1 Miles;Glendale
25969;Jason;Parker;Jason Parker;1969-10-15;Male;4;Bachelors;2022-06-14;0-1 Miles;Glendale
25974;Noah;Jai;Noah Jai;1974-04-01;Male;4;Bachelors;2022-06-20;2-5 Miles;Glendale
26536;Katherine;Thomas;Katherine Thomas;1978-10-01;Female;0;Bachelors;2023-05-10;1-2 Miles;Glendale
27293;Kaitlyn;Jackson;Kaitlyn Jackson;1971-11-15;Female;0;Graduate Degree;2024-02-19;2-5 Miles;Glendale
27397;Alex;James;Alex James;1948-07-03;Male;4;Bachelors;2024-11-23;10+ Miles;Glendale
27439;Chase;Ramirez;Chase Ramirez;1958-05-04;Male;2;High School;2023-11-20;2-5 Miles;Glendale
27479;Kaitlyn;Sanders;Kaitlyn Sanders;1982-09-08;Female;0;Partial College;2024-03-28;1-2 Miles;Glendale
27540;Jacqueline;Butler;Jacqueline Butler;1974-05-03;Female;0;Bachelors;2023-12-18;0-1 Miles;Glendale
28032;Grace;Coleman;Grace Coleman;1953-05-09;Female;2;Bachelors;2024-02-21;10+ Miles;Glendale
28126;Anna;Johnson;Anna Johnson;1980-07-11;Female;0;Partial College;2024-04-09;5-10 Miles;Glendale
28170;Isabella;Johnson;Isabella Johnson;1972-01-18;Female;1;Partial College;2022-03-18;2-5 Miles;Glendale
28269;Alexandra;Green;Alexandra Green;1966-08-23;Female;1;Bachelors;2024-03-10;2-5 Miles;Glendale
28605;Caleb;Coleman;Caleb Coleman;1967-09-20;Male;3;Partial High School;2024-08-22;0-1 Miles;Glendale
28799;Amber;Nelson;Amber Nelson;1964-12-11;Female;2;Partial College;2022-05-19;1-2 Miles;Glendale
29025;Miguel;Hayes;Miguel Hayes;1956-08-02;Male;2;Partial College;2024-02-23;10+ Miles;Glendale
29026;Sydney;Mitchell;Sydney Mitchell;1957-10-23;Female;2;Partial High School;2024-08-18;2-5 Miles;Glendale
29033;Natalie;Cooper;Natalie Cooper;1964-09-12;Female;3;High School;2024-06-14;2-5 Miles;Glendale
29131;Brandon;Coleman;Brandon Coleman;1975-05-13;Male;0;Bachelors;2024-12-10;2-5 Miles;Glendale
29328;Jason;Alexander;Jason Alexander;1985-04-11;Male;0;High School;2024-08-16;5-10 Miles;Glendale
12310;Stacy;Munoz;Stacy Munoz;1960-01-08;Female;3;High School;2024-10-12;0-1 Miles;Gloucestershire
12465;Cassandra;Patel;Cassandra Patel;1978-02-19;Female;1;Partial College;2024-03-30;2-5 Miles;Gloucestershire
12504;Arthur;Gutierrez;Arthur Gutierrez;1968-08-19;Male;1;Bachelors;2024-04-25;0-1 Miles;Gloucestershire
12853;Evelyn;Malhotra;Evelyn Malhotra;1969-02-21;Female;1;Bachelors;2023-10-15;0-1 Miles;Gloucestershire
14208;Eugene;Xu;Eugene Xu;1953-02-18;Male;5;High School;2024-02-05;10+ Miles;Gloucestershire
14804;Martha;Zhou;Martha Zhou;1979-10-01;Female;3;Partial High School;2024-04-29;0-1 Miles;Gloucestershire
14809;Max;Suarez;Max Suarez;1979-10-01;Male;3;High School;2024-03-02;0-1 Miles;Gloucestershire
15088;Colleen;Cai;Colleen Cai;1980-03-05;Female;0;Graduate Degree;2022-09-18;0-1 Miles;Gloucestershire
16443;Dawn;Gao;Dawn Gao;1984-09-04;Female;3;Partial College;2025-01-03;0-1 Miles;Gloucestershire
16542;Jésus;Ortega;Jésus Ortega;1965-12-07;Male;1;Partial College;2024-07-09;2-5 Miles;Gloucestershire
16831;Theodore;Vazquez;Theodore Vazquez;1960-11-08;Male;3;Partial College;2023-05-24;0-1 Miles;Gloucestershire
17708;Timothy;Sneath;Timothy Sneath;1966-12-15;Male;1;Graduate Degree;2024-11-13;0-1 Miles;Gloucestershire
17715;Rafael;Pal;Rafael Pal;1961-08-24;Male;1;Bachelors;2023-07-10;0-1 Miles;Gloucestershire
17723;Johnathan;Malhotra;Johnathan Malhotra;1953-10-05;Male;1;Bachelors;2024-03-09;0-1 Miles;Gloucestershire
18012;Karen;Zhu;Karen Zhu;1970-11-09;Female;1;Bachelors;2024-11-02;0-1 Miles;Gloucestershire
18037;Bruce;Garcia;Bruce Garcia;1979-10-19;Male;0;Partial High School;2024-09-09;0-1 Miles;Gloucestershire
20921;Melinda;Carlson;Melinda Carlson;1975-12-22;Female;1;Bachelors;2023-08-25;0-1 Miles;Gloucestershire
21056;Walter;Munoz;Walter Munoz;1974-05-07;Male;0;Graduate Degree;2023-10-10;0-1 Miles;Gloucestershire
22446;Jake;Wu;Jake Wu;1975-04-19;Male;0;Graduate Degree;2024-09-17;0-1 Miles;Gloucestershire
22588;Teresa;Martin;Teresa Martin;1966-04-16;Female;1;Partial College;2024-07-09;1-2 Miles;Gloucestershire
22639;Lori;Munoz;Lori Munoz;1983-10-04;Female;1;Partial College;2024-02-20;2-5 Miles;Gloucestershire
22667;Roy;Rana;Roy Rana;1982-10-08;Male;0;Bachelors;2024-01-03;0-1 Miles;Gloucestershire
22794;Kelli;Deng;Kelli Deng;1980-04-30;Female;2;Partial College;2024-03-04;5-10 Miles;Gloucestershire
22811;Brent;Stone;Brent Stone;1950-12-14;Male;3;Bachelors;2024-11-17;10+ Miles;Gloucestershire
23753;Arthur;Sara;Arthur Sara;1978-09-10;Male;0;High School;2024-04-24;2-5 Miles;Gloucestershire
23930;Meagan;Arun;Meagan Arun;1975-10-10;Female;1;Bachelors;2024-06-11;0-1 Miles;Gloucestershire
25572;Allen;Gonzalez;Allen Gonzalez;1949-03-02;Male;1;Bachelors;2024-11-25;0-1 Miles;Gloucestershire
25804;Nelson;Torres;Nelson Torres;1960-04-04;Male;4;Partial College;2024-03-05;0-1 Miles;Gloucestershire
27804;Shaun;Xu;Shaun Xu;1978-10-05;Male;1;Partial College;2024-09-25;0-1 Miles;Gloucestershire
28451;Nichole;Chander;Nichole Chander;1968-02-01;Female;1;Graduate Degree;2024-11-05;0-1 Miles;Gloucestershire
11061;Todd;Gao;Todd Gao;1976-02-20;Male;2;Partial College;2022-03-13;5-10 Miles;Gold Coast
11069;Carolyn;Navarro;Carolyn Navarro;1966-09-17;Female;2;High School;2022-04-17;1-2 Miles;Gold Coast
11104;Edgar;Sara;Edgar Sara;1975-03-08;Male;0;Bachelors;2022-05-04;0-1 Miles;Gold Coast
11465;Louis;Luo;Louis Luo;1976-08-18;Male;0;Bachelors;2022-07-14;10+ Miles;Gold Coast
11895;Dustin;Chander;Dustin Chander;1975-01-18;Male;1;Graduate Degree;2022-09-12;0-1 Miles;Gold Coast
13005;Desiree;Alvarez;Desiree Alvarez;1972-02-12;Female;5;Graduate Degree;2024-08-15;0-1 Miles;Gold Coast
13042;Alison;Pal;Alison Pal;1957-03-20;Female;3;High School;2024-05-23;5-10 Miles;Gold Coast
13049;Autumn;Wang;Autumn Wang;1959-01-03;Female;3;Partial College;2023-04-22;1-2 Miles;Gold Coast
13149;Linda;Ferrier;Linda Ferrier;1957-02-14;Female;5;High School;2024-04-07;5-10 Miles;Gold Coast
13527;Tonya;Andersen;Tonya Andersen;1983-01-15;Female;0;Partial College;2023-07-08;0-1 Miles;Gold Coast
13669;Kristy;Gill;Kristy Gill;1968-08-30;Female;3;Bachelors;2024-04-20;0-1 Miles;Gold Coast
13969;Roy;Martinez;Roy Martinez;1979-02-07;Male;0;Bachelors;2024-09-20;5-10 Miles;Gold Coast
14049;Gina;Hernandez;Gina Hernandez;1968-03-06;Female;1;Bachelors;2023-07-31;5-10 Miles;Gold Coast
14065;Samuel;Diaz;Samuel Diaz;1969-01-23;Male;0;Bachelors;2023-08-06;5-10 Miles;Gold Coast
14074;Barbara;Xu;Barbara Xu;1954-12-05;Female;2;High School;2024-05-12;0-1 Miles;Gold Coast
14211;Emma;Bradley;Emma Bradley;1986-03-11;Female;0;Bachelors;2023-08-07;10+ Miles;Gold Coast
14344;Kurt;Xie;Kurt Xie;1945-03-20;Male;2;Partial College;2024-04-19;5-10 Miles;Gold Coast
15171;Destiny;Jones;Destiny Jones;1959-11-08;Female;2;Partial College;2023-09-30;5-10 Miles;Gold Coast
15232;Omar;Ma;Omar Ma;1972-07-14;Male;1;Partial College;2024-06-22;5-10 Miles;Gold Coast
15236;Brandy;Kapoor;Brandy Kapoor;1965-11-04;Female;5;Partial College;2024-03-29;10+ Miles;Gold Coast
15264;Peter;Goel;Peter Goel;1946-06-19;Male;2;Partial College;2024-03-20;5-10 Miles;Gold Coast
15575;Alvin;Ye;Alvin Ye;1985-01-06;Male;2;Bachelors;2023-10-29;2-5 Miles;Gold Coast
15647;Dawn;He;Dawn He;1984-05-19;Female;0;Bachelors;2023-11-06;0-1 Miles;Gold Coast
15812;Logan;Allen;Logan Allen;1964-10-07;Male;2;Partial College;2024-05-20;0-1 Miles;Gold Coast
16338;Barbara;Zhang;Barbara Zhang;1954-09-15;Female;2;Partial High School;2024-01-28;1-2 Miles;Gold Coast
16480;Alan;Zhou;Alan Zhou;1960-02-05;Male;2;Partial High School;2024-06-28;1-2 Miles;Gold Coast
16696;Claudia;Zeng;Claudia Zeng;1970-08-11;Female;0;Bachelors;2022-02-04;0-1 Miles;Gold Coast
17065;Cedric;Chen;Cedric Chen;1982-10-21;Male;0;Graduate Degree;2022-03-06;2-5 Miles;Gold Coast
17230;Lance;Suarez;Lance Suarez;1981-06-11;Male;0;Bachelors;2024-03-25;10+ Miles;Gold Coast
17294;Ruth;Arun;Ruth Arun;1971-10-17;Female;0;Bachelors;2022-03-09;2-5 Miles;Gold Coast
17304;Haley;Campbell;Haley Campbell;1974-11-15;Female;3;Bachelors;2024-09-18;5-10 Miles;Gold Coast
17381;Krystal;Guo;Krystal Guo;1957-06-16;Female;4;High School;2024-02-12;5-10 Miles;Gold Coast
17501;Marc;Carlson;Marc Carlson;1963-04-23;Male;3;High School;2024-07-09;5-10 Miles;Gold Coast
17923;Cory;Malhotra;Cory Malhotra;1983-01-03;Male;1;High School;2022-04-26;1-2 Miles;Gold Coast
18275;Heather;Yang;Heather Yang;1968-01-24;Female;1;Partial College;2022-05-14;0-1 Miles;Gold Coast
18282;Candace;Kapoor;Candace Kapoor;1972-06-05;Female;0;Bachelors;2024-02-13;5-10 Miles;Gold Coast
18335;Ricky;Diaz;Ricky Diaz;1953-10-05;Male;2;Bachelors;2022-06-05;5-10 Miles;Gold Coast
18467;Darren;Townsend;Darren Townsend;1970-05-20;Male;3;Partial College;2022-06-07;5-10 Miles;Gold Coast
18699;Blake;Griffin;Blake Griffin;1979-10-14;Male;2;Bachelors;2022-06-22;0-1 Miles;Gold Coast
18733;Rafael;Gao;Rafael Gao;1971-04-22;Male;0;Bachelors;2024-03-01;5-10 Miles;Gold Coast
18743;Glenn;Xu;Glenn Xu;1966-04-10;Male;5;Partial College;2024-04-03;10+ Miles;Gold Coast
18768;Dalton;Garcia;Dalton Garcia;1947-08-23;Male;2;Bachelors;2022-07-25;5-10 Miles;Gold Coast
19268;Alyssa;Ward;Alyssa Ward;1984-05-10;Female;0;Partial College;2025-01-15;0-1 Miles;Gold Coast
19573;Deanna;Rubio;Deanna Rubio;1978-11-10;Female;5;Graduate Degree;2024-12-25;0-1 Miles;Gold Coast
19584;Terrance;Sanchez;Terrance Sanchez;1979-05-05;Male;0;Bachelors;2024-02-05;5-10 Miles;Gold Coast
19677;Dylan;Shan;Dylan Shan;1957-11-15;Male;4;High School;2024-04-19;1-2 Miles;Gold Coast
19771;Tasha;Jai;Tasha Jai;1958-01-08;Female;3;High School;2022-09-09;1-2 Miles;Gold Coast
19773;Ricky;Gutierrez;Ricky Gutierrez;1959-09-08;Male;2;Partial College;2022-09-14;5-10 Miles;Gold Coast
20250;Charles;Garcia;Charles Garcia;1965-12-24;Male;1;Partial College;2024-04-18;5-10 Miles;Gold Coast
